  
       XFOIL         Version 6.97
  
 Calculated polar for: 000208                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.5659   0.01591   0.00885  -0.2775   0.5881   0.1925
   4.000   1.6629   0.01679   0.00960  -0.2739   0.5501   0.2161
   5.000   1.7518   0.01793   0.01067  -0.2690   0.5123   0.2418
   6.000   1.8245   0.01952   0.01227  -0.2612   0.4755   0.2698
   7.000   1.8916   0.02166   0.01441  -0.2530   0.4387   0.3023
   8.000   1.9508   0.02449   0.01729  -0.2442   0.4022   0.3419
   9.000   2.0015   0.02819   0.02108  -0.2350   0.3659   0.3969
  10.000   2.0417   0.03243   0.02585  -0.2252   0.3306   1.0001
  11.000   2.0725   0.03845   0.03187  -0.2155   0.2961   1.0001
  12.000   2.0947   0.04600   0.03948  -0.2065   0.2632   1.0001
  13.000   2.1077   0.05523   0.04880  -0.1984   0.2330   1.0001
  14.000   2.1088   0.06645   0.06011  -0.1912   0.2059   1.0001
  15.000   2.1047   0.07924   0.07307  -0.1859   0.1816   1.0001
