  
       XFOIL         Version 6.97
  
 Calculated polar for: 000242                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8322   0.02204   0.01334  -0.1931   0.2079   0.2658
   3.000   0.9561   0.02297   0.01422  -0.1929   0.1938   0.2783
   4.000   1.0815   0.02412   0.01519  -0.1931   0.1815   0.2924
   5.000   1.1968   0.02530   0.01633  -0.1909   0.1715   0.3066
   6.000   1.3116   0.02685   0.01802  -0.1888   0.1623   0.3230
   7.000   1.4243   0.02870   0.01982  -0.1864   0.1542   0.3397
   8.000   1.5258   0.03047   0.02169  -0.1820   0.1471   0.3577
   9.000   1.6180   0.03304   0.02443  -0.1761   0.1409   0.3761
  10.000   1.7013   0.03545   0.02695  -0.1692   0.1353   0.3952
  11.000   1.7784   0.03902   0.03079  -0.1619   0.1301   0.4156
  12.000   1.8433   0.04261   0.03455  -0.1532   0.1256   0.4364
  13.000   1.8944   0.04780   0.04011  -0.1441   0.1215   0.4577
  14.000   1.9238   0.05416   0.04692  -0.1340   0.1177   0.4777
  15.000   1.9650   0.06071   0.05356  -0.1264   0.1143   0.5011
