  
       XFOIL         Version 6.97
  
 Calculated polar for: 000090                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.4176   0.01506   0.00740  -0.2744   0.6084   0.2091
   3.000   1.5278   0.01560   0.00800  -0.2741   0.5887   0.2435
   4.000   1.6357   0.01631   0.00883  -0.2735   0.5697   0.2874
   5.000   1.7419   0.01710   0.00988  -0.2728   0.5512   0.3490
   6.000   1.8430   0.01751   0.01117  -0.2711   0.5331   1.0001
   7.000   1.9404   0.01884   0.01254  -0.2687   0.5151   1.0001
   8.000   2.0230   0.02014   0.01392  -0.2633   0.4902   1.0001
   9.000   2.0736   0.02202   0.01601  -0.2522   0.4604   1.0001
  10.000   2.1137   0.02497   0.01916  -0.2406   0.4290   1.0001
  11.000   2.1438   0.02941   0.02385  -0.2291   0.3942   1.0001
  12.000   2.1488   0.03678   0.03139  -0.2166   0.3455   1.0001
  13.000   2.1032   0.05107   0.04555  -0.2034   0.2650   1.0001
  14.000   1.9952   0.07611   0.07020  -0.1928   0.1631   1.0001
  15.000   1.9084   0.10146   0.09539  -0.1884   0.1018   1.0001
