  
       XFOIL         Version 6.97
  
 Calculated polar for: 000173                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7172   0.01914   0.01026  -0.0140   0.3064   0.1275
   3.000   0.8138   0.01954   0.01062  -0.0104   0.2979   0.1670
   4.000   0.9054   0.01982   0.01120  -0.0063   0.2894   0.2358
   5.000   1.0181   0.02020   0.01304  -0.0045   0.2813   0.9657
   6.000   1.2337   0.02178   0.01451  -0.0258   0.2708   0.9915
   7.000   1.3517   0.02358   0.01636  -0.0293   0.2632   1.0001
   8.000   1.4033   0.02485   0.01770  -0.0197   0.2565   1.0001
   9.000   1.4411   0.02678   0.01963  -0.0084   0.2509   1.0001
  10.000   1.4239   0.02916   0.02235   0.0107   0.2454   1.0001
  11.000   1.4729   0.03144   0.02462   0.0169   0.2395   1.0001
