  
       XFOIL         Version 6.97
  
 Calculated polar for: 000146                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3792   0.01581   0.00964  -0.2986   0.7056   0.2942
   3.000   1.4921   0.01610   0.00999  -0.2976   0.6783   0.3116
   4.000   1.6037   0.01654   0.01039  -0.2963   0.6484   0.3296
   5.000   1.7004   0.01729   0.01115  -0.2923   0.6114   0.3478
   6.000   1.7830   0.01850   0.01234  -0.2856   0.5701   0.3665
   7.000   1.8402   0.02056   0.01435  -0.2747   0.5256   0.3846
   8.000   1.8881   0.02373   0.01755  -0.2632   0.4744   0.4023
   9.000   1.9227   0.02842   0.02218  -0.2511   0.4166   0.4194
  10.000   1.9414   0.03512   0.02875  -0.2385   0.3524   0.4363
  11.000   1.9464   0.04421   0.03763  -0.2266   0.2868   0.4531
  12.000   1.9475   0.05502   0.04829  -0.2166   0.2276   0.4713
  13.000   1.9447   0.06730   0.06052  -0.2083   0.1819   0.4886
  14.000   1.9438   0.08017   0.07344  -0.2020   0.1491   0.5082
  15.000   1.9436   0.09351   0.08691  -0.1974   0.1265   0.5282
