  
       XFOIL         Version 6.97
  
 Calculated polar for: 000204                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1198   0.02371   0.01524  -0.2310   0.2608   0.3662
   3.000   1.2071   0.02606   0.01744  -0.2267   0.2346   0.3820
   4.000   1.2967   0.02840   0.01966  -0.2229   0.2154   0.3995
   5.000   1.3843   0.03083   0.02207  -0.2186   0.2002   0.4171
   6.000   1.4717   0.03338   0.02467  -0.2145   0.1875   0.4348
   7.000   1.5591   0.03609   0.02734  -0.2105   0.1766   0.4532
   8.000   1.6419   0.03896   0.03023  -0.2063   0.1670   0.4725
   9.000   1.7234   0.04206   0.03347  -0.2018   0.1587   0.4924
  10.000   1.8039   0.04534   0.03675  -0.1974   0.1509   0.5136
  11.000   1.8703   0.04926   0.04102  -0.1918   0.1446   0.5342
  12.000   1.9418   0.05331   0.04513  -0.1870   0.1385   0.5565
  13.000   1.9932   0.05856   0.05078  -0.1807   0.1332   0.5798
  14.000   2.0550   0.06348   0.05577  -0.1759   0.1280   0.6049
  15.000   2.0825   0.07116   0.06406  -0.1693   0.1238   0.6293
