  
       XFOIL         Version 6.97
  
 Calculated polar for: 000041                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.2120   0.02230   0.01362  -0.2024   0.2764   0.2031
   4.000   1.3015   0.02413   0.01527  -0.1979   0.2533   0.2190
   5.000   1.3877   0.02623   0.01726  -0.1929   0.2350   0.2359
   6.000   1.4726   0.02846   0.01944  -0.1881   0.2197   0.2557
   7.000   1.5557   0.03078   0.02184  -0.1833   0.2075   0.2777
   8.000   1.6344   0.03358   0.02469  -0.1781   0.1964   0.3018
   9.000   1.7104   0.03670   0.02784  -0.1730   0.1866   0.3302
  10.000   1.7775   0.04020   0.03157  -0.1673   0.1782   0.3617
  11.000   1.8432   0.04423   0.03578  -0.1619   0.1704   0.4000
  12.000   1.9014   0.04877   0.04050  -0.1564   0.1636   0.4510
  13.000   1.9525   0.05414   0.04633  -0.1509   0.1572   0.5547
