  
       XFOIL         Version 6.97
  
 Calculated polar for: 000197                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.9916   0.01796   0.01183  -0.2235   0.6479   0.1886
   4.000   1.0140   0.01798   0.01115  -0.2053   0.5447   0.1971
   5.000   0.8951   0.02880   0.01963  -0.1718   0.0743   0.1990
   6.000   0.9276   0.03416   0.02506  -0.1619   0.0391   0.2057
   7.000   0.9659   0.03972   0.03059  -0.1542   0.0318   0.2150
   8.000   0.9950   0.04670   0.03776  -0.1461   0.0283   0.2229
   9.000   1.0323   0.05312   0.04416  -0.1389   0.0259   0.2328
  10.000   1.0949   0.05717   0.04831  -0.1320   0.0244   0.2446
  11.000   1.1943   0.05829   0.04942  -0.1262   0.0233   0.2602
  12.000   1.3458   0.05955   0.05077  -0.1241   0.0225   0.2815
  15.000   1.2958   0.10208   0.09672  -0.0854   0.0337   0.3144
