  
       XFOIL         Version 6.97
  
 Calculated polar for: 000255                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2754   0.01821   0.01155  -0.2924   0.6803   0.1950
   3.000   1.3845   0.01845   0.01193  -0.2920   0.6684   0.2099
   4.000   1.4964   0.01787   0.01133  -0.2911   0.6474   0.2266
   5.000   1.5979   0.01760   0.01107  -0.2881   0.6211   0.2446
   6.000   1.6644   0.01812   0.01170  -0.2787   0.5806   0.2619
   7.000   1.6352   0.02380   0.01690  -0.2557   0.4493   0.2721
   8.000   1.4952   0.04382   0.03554  -0.2282   0.1735   0.2735
   9.000   1.4535   0.05978   0.05100  -0.2160   0.0571   0.2833
  10.000   1.4659   0.07105   0.06242  -0.2091   0.0450   0.2990
  11.000   1.4780   0.08266   0.07422  -0.2030   0.0389   0.3162
  12.000   1.5027   0.09257   0.08430  -0.1978   0.0341   0.3368
  13.000   1.5399   0.10041   0.09220  -0.1929   0.0306   0.3618
  14.000   1.5907   0.10611   0.09813  -0.1882   0.0277   0.3930
