  
       XFOIL         Version 6.97
  
 Calculated polar for: 000137                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.3866   0.01446   0.00605  -0.0352   0.5018   0.1908
   3.000   0.4989   0.01437   0.00613  -0.0350   0.4895   0.2201
   4.000   0.6123   0.01416   0.00639  -0.0353   0.4764   0.2775
   5.000   0.7073   0.01312   0.00697  -0.0303   0.4548   0.8632
   6.000   0.7996   0.01304   0.00709  -0.0242   0.4224   0.9036
   7.000   0.8517   0.01740   0.00979  -0.0164   0.0571   0.9328
   8.000   0.9033   0.02076   0.01331  -0.0085   0.0356   0.9650
   9.000   0.9528   0.02772   0.02056  -0.0113   0.0290   1.0001
  10.000   0.9945   0.03717   0.03013  -0.0162   0.0259   1.0001
  11.000   1.0446   0.04401   0.03700  -0.0163   0.0227   1.0001
  12.000   1.1152   0.04805   0.04090  -0.0124   0.0205   1.0001
  13.000   1.1875   0.05398   0.04732  -0.0088   0.0197   1.0001
  14.000   1.2539   0.06322   0.05708  -0.0053   0.0202   1.0001
