  
       XFOIL         Version 6.97
  
 Calculated polar for: 000083                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3092   0.01608   0.00861  -0.2085   0.5191   0.1607
   3.000   1.4052   0.01675   0.00915  -0.2052   0.4818   0.1802
   4.000   1.4946   0.01773   0.00994  -0.2010   0.4458   0.2026
   5.000   1.5723   0.01905   0.01110  -0.1951   0.4123   0.2259
   6.000   1.6429   0.02096   0.01294  -0.1888   0.3809   0.2511
   7.000   1.7084   0.02338   0.01535  -0.1825   0.3528   0.2801
   8.000   1.7667   0.02649   0.01850  -0.1762   0.3272   0.3125
  10.000   1.8686   0.03481   0.02702  -0.1644   0.2845   0.4089
  11.000   1.9075   0.03960   0.03240  -0.1584   0.2665   1.0001
  12.000   1.9429   0.04587   0.03871  -0.1532   0.2500   1.0001
  13.000   1.9738   0.05297   0.04588  -0.1487   0.2351   1.0001
  14.000   2.0011   0.06068   0.05367  -0.1448   0.2214   1.0001
  15.000   2.0192   0.06992   0.06314  -0.1418   0.2090   1.0001
