  
       XFOIL         Version 6.97
  
 Calculated polar for: 000099                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.4140   0.01486   0.00758  -0.2738   0.6648   0.1937
   3.000   1.5228   0.01527   0.00797  -0.2735   0.6442   0.2243
   4.000   1.6234   0.01584   0.00868  -0.2716   0.6227   0.2593
   5.000   1.7216   0.01656   0.00957  -0.2695   0.6010   0.3030
   6.000   1.8170   0.01740   0.01065  -0.2669   0.5791   0.3669
   7.000   1.9063   0.01790   0.01184  -0.2633   0.5569   1.0001
   8.000   1.9617   0.01949   0.01351  -0.2531   0.5266   1.0001
   9.000   2.0035   0.02190   0.01599  -0.2413   0.4919   1.0001
  10.000   2.0441   0.02520   0.01944  -0.2307   0.4588   1.0001
  11.000   2.0712   0.02992   0.02430  -0.2195   0.4208   1.0001
  12.000   2.0807   0.03683   0.03133  -0.2078   0.3745   1.0001
  13.000   2.0641   0.04748   0.04194  -0.1959   0.3137   1.0001
  14.000   2.0160   0.06333   0.05761  -0.1849   0.2362   1.0001
  15.000   1.9506   0.08318   0.07722  -0.1768   0.1635   1.0001
