  
       XFOIL         Version 6.97
  
 Calculated polar for: 000056                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.1045   0.01864   0.00987  -0.2205   0.2035   0.3533
   4.000   1.1787   0.02111   0.01220  -0.2131   0.1525   0.3768
   5.000   1.2553   0.02370   0.01474  -0.2062   0.1231   0.4031
   6.000   1.3360   0.02614   0.01729  -0.2000   0.1022   0.4310
   7.000   1.4158   0.02894   0.02014  -0.1938   0.0865   0.4622
   8.000   1.5003   0.03206   0.02338  -0.1885   0.0738   0.4976
   9.000   1.5849   0.03521   0.02678  -0.1832   0.0640   0.5414
  10.000   1.6669   0.03876   0.03068  -0.1779   0.0563   0.6012
  12.000   1.7925   0.04845   0.04165  -0.1625   0.0454   1.0001
  13.000   1.8338   0.05566   0.04918  -0.1534   0.0418   1.0001
  14.000   1.8294   0.06603   0.06055  -0.1410   0.0390   1.0001
  15.000   1.8170   0.07745   0.07251  -0.1313   0.0370   1.0001
