  
       XFOIL         Version 6.97
  
 Calculated polar for: 000271                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2446   0.01622   0.00875  -0.2071   0.5884   0.1374
   3.000   1.3538   0.01634   0.00880  -0.2072   0.5758   0.1625
   4.000   1.4618   0.01679   0.00926  -0.2071   0.5639   0.1906
   5.000   1.5709   0.01727   0.00975  -0.2073   0.5520   0.2226
   7.000   1.7736   0.01884   0.01194  -0.2060   0.5262   0.3079
   8.000   1.8727   0.01983   0.01329  -0.2052   0.5136   0.3964
   9.000   1.9636   0.02033   0.01447  -0.2029   0.4969   1.0001
  10.000   2.0423   0.02112   0.01535  -0.1985   0.4716   1.0001
  11.000   2.0742   0.02377   0.01836  -0.1881   0.4439   1.0001
  12.000   2.0964   0.02866   0.02358  -0.1794   0.4151   1.0001
  13.000   2.0850   0.03769   0.03282  -0.1702   0.3722   1.0001
  14.000   2.0286   0.05341   0.04853  -0.1612   0.3029   1.0001
  15.000   1.9285   0.07720   0.07197  -0.1544   0.2117   1.0001
