  
       XFOIL         Version 6.97
  
 Calculated polar for: 000170                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2992   0.01554   0.00898  -0.2755   0.7114   0.5651
   3.000   1.4151   0.01599   0.00957  -0.2777   0.7006   0.5966
   4.000   1.5193   0.01683   0.01075  -0.2778   0.6880   0.6284
   5.000   1.6256   0.01684   0.01100  -0.2775   0.6677   0.6630
   6.000   1.7197   0.01683   0.01123  -0.2746   0.6394   0.7018
   7.000   1.7647   0.01796   0.01279  -0.2625   0.5991   0.7435
   8.000   1.7633   0.02229   0.01722  -0.2442   0.5123   0.8012
  10.000   1.5431   0.05910   0.05180  -0.1966   0.0820   1.0001
  11.000   1.5367   0.07218   0.06494  -0.1889   0.0556   1.0001
  12.000   1.5454   0.08378   0.07677  -0.1832   0.0451   1.0001
  13.000   1.5645   0.09384   0.08700  -0.1784   0.0369   1.0001
  14.000   1.5951   0.10232   0.09562  -0.1750   0.0300   1.0001
  15.000   1.6321   0.10986   0.10351  -0.1721   0.0260   1.0001
