  
       XFOIL         Version 6.97
  
 Calculated polar for: 000111                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2608   0.01520   0.00721  -0.2426   0.4926   0.3661
   3.000   1.3776   0.01588   0.00808  -0.2431   0.4752   0.4458
   4.000   1.4924   0.01666   0.00917  -0.2431   0.4588   0.5565
   5.000   1.6043   0.01755   0.01042  -0.2425   0.4432   0.7005
   6.000   1.7040   0.01827   0.01150  -0.2392   0.4284   1.0001
   7.000   1.8128   0.01964   0.01285  -0.2383   0.4131   1.0001
   8.000   1.9099   0.02076   0.01415  -0.2351   0.3928   1.0001
   9.000   1.9929   0.02185   0.01543  -0.2291   0.3652   1.0001
  10.000   2.0642   0.02365   0.01746  -0.2214   0.3403   1.0001
  11.000   2.1141   0.02630   0.02036  -0.2104   0.3097   1.0001
  12.000   2.1418   0.03100   0.02523  -0.1978   0.2612   1.0001
  13.000   2.0963   0.04373   0.03776  -0.1821   0.1747   1.0001
  14.000   1.9890   0.07013   0.06418  -0.1762   0.1104   1.0001
  15.000   1.8937   0.09850   0.09283  -0.1770   0.0843   1.0001
