  
       XFOIL         Version 6.97
  
 Calculated polar for: 000181                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9053   0.01423   0.00664  -0.2039   0.4821   0.2755
   3.000   1.0171   0.01504   0.00731  -0.2021   0.4261   0.3029
   4.000   1.1277   0.01584   0.00803  -0.2000   0.3737   0.3350
   5.000   1.2356   0.01671   0.00893  -0.1973   0.3212   0.3739
   6.000   1.3403   0.01785   0.01005  -0.1941   0.2638   0.4217
   7.000   1.4394   0.01951   0.01161  -0.1901   0.1937   0.4816
   8.000   1.5285   0.02217   0.01404  -0.1846   0.1221   0.5596
   9.000   1.6014   0.02538   0.01729  -0.1761   0.0852   0.6630
  10.000   1.6540   0.02836   0.02077  -0.1640   0.0683   1.0001
  11.000   1.7024   0.03304   0.02543  -0.1529   0.0581   1.0001
  12.000   1.7422   0.03865   0.03124  -0.1419   0.0511   1.0001
  13.000   1.7647   0.04592   0.03875  -0.1309   0.0462   1.0001
  14.000   1.7727   0.05545   0.04846  -0.1217   0.0428   1.0001
  15.000   1.7732   0.06753   0.06106  -0.1168   0.0399   1.0001
