  
       XFOIL         Version 6.97
  
 Calculated polar for: 000017                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9871   0.01555   0.00733  -0.1260   0.4308   0.3950
   4.000   1.2024   0.01572   0.00858  -0.1244   0.4002   1.0001
   5.000   1.3044   0.01678   0.00950  -0.1229   0.3859   1.0001
   6.000   1.4036   0.01797   0.01057  -0.1211   0.3721   1.0001
   7.000   1.5001   0.01928   0.01177  -0.1193   0.3586   1.0001
   8.000   1.5871   0.02061   0.01312  -0.1161   0.3453   1.0001
   9.000   1.6616   0.02230   0.01496  -0.1114   0.3323   1.0001
  10.000   1.7277   0.02448   0.01724  -0.1062   0.3199   1.0001
  11.000   1.7888   0.02713   0.01995  -0.1013   0.3077   1.0001
  12.000   1.8347   0.03073   0.02372  -0.0961   0.2954   1.0001
  13.000   1.8579   0.03645   0.02972  -0.0913   0.2812   1.0001
  14.000   1.8680   0.04439   0.03791  -0.0882   0.2660   1.0001
  15.000   1.8690   0.05442   0.04824  -0.0866   0.2523   1.0001
