  
       XFOIL         Version 6.97
  
 Calculated polar for: 000241                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5787   0.01780   0.00880  -0.0950   0.2404   0.2035
   3.000   0.6709   0.01878   0.00951  -0.0898   0.2133   0.2168
   4.000   0.7654   0.01984   0.01045  -0.0852   0.1930   0.2317
   5.000   0.8618   0.02081   0.01139  -0.0810   0.1774   0.2480
   6.000   0.9569   0.02187   0.01247  -0.0767   0.1644   0.2657
   7.000   1.0523   0.02319   0.01382  -0.0726   0.1529   0.2854
   8.000   1.1467   0.02476   0.01544  -0.0687   0.1433   0.3073
   9.000   1.2402   0.02659   0.01725  -0.0648   0.1348   0.3321
  10.000   1.3204   0.02833   0.01918  -0.0591   0.1274   0.3586
  11.000   1.4019   0.03070   0.02182  -0.0541   0.1208   0.3903
  12.000   1.4806   0.03316   0.02436  -0.0491   0.1150   0.4308
  13.000   1.5375   0.03638   0.02811  -0.0418   0.1097   0.4895
  14.000   1.6386   0.04030   0.03269  -0.0440   0.1045   1.0001
  15.000   1.6572   0.04537   0.03820  -0.0339   0.1005   1.0001
