  
       XFOIL         Version 6.97
  
 Calculated polar for: 000264                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.5027   0.01661   0.00788  -0.1032   0.4827   0.2205
   3.000   0.6158   0.01667   0.00806  -0.1024   0.4692   0.2389
   4.000   0.7275   0.01657   0.00818  -0.1013   0.4562   0.2638
   5.000   0.8391   0.01688   0.00881  -0.1003   0.4440   0.2993
   6.000   0.9556   0.01709   0.00943  -0.1004   0.4318   0.3913
   7.000   1.0417   0.01645   0.01020  -0.0930   0.4140   0.8493
   8.000   1.1193   0.01670   0.01060  -0.0838   0.3956   0.9070
   9.000   1.1817   0.01663   0.01067  -0.0721   0.3759   0.9623
  10.000   1.2740   0.01706   0.01125  -0.0684   0.3459   1.0001
  11.000   1.3365   0.01910   0.01307  -0.0611   0.2698   1.0001
  12.000   1.2374   0.03392   0.02688  -0.0457   0.0824   1.0001
  13.000   1.1917   0.05160   0.04472  -0.0468   0.0588   1.0001
  14.000   1.1609   0.06797   0.06133  -0.0482   0.0505   1.0001
  15.000   1.1489   0.08295   0.07646  -0.0501   0.0448   1.0001
