  
       XFOIL         Version 6.97
  
 Calculated polar for: 000089                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0715   0.01951   0.01093  -0.1562   0.3575   0.2378
   3.000   1.1860   0.02015   0.01146  -0.1553   0.3460   0.2598
   4.000   1.2959   0.02089   0.01234  -0.1538   0.3349   0.2845
   5.000   1.4047   0.02200   0.01342  -0.1524   0.3247   0.3122
   6.000   1.5093   0.02291   0.01450  -0.1505   0.3146   0.3466
   7.000   1.6071   0.02447   0.01621  -0.1479   0.3050   0.3863
   8.000   1.7044   0.02596   0.01773  -0.1454   0.2957   0.4380
   9.000   1.7769   0.02793   0.02020  -0.1397   0.2870   0.5123
  10.000   1.8469   0.02973   0.02259  -0.1339   0.2790   1.0001
  11.000   1.8839   0.03364   0.02672  -0.1261   0.2708   1.0001
  12.000   1.9257   0.03867   0.03183  -0.1210   0.2633   1.0001
  13.000   1.9415   0.04640   0.03980  -0.1174   0.2552   1.0001
  14.000   1.9213   0.05935   0.05314  -0.1166   0.2466   1.0001
  15.000   1.9609   0.06626   0.06000  -0.1156   0.2390   1.0001
