  
       XFOIL         Version 6.97
  
 Calculated polar for: 000279                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.1866   0.02013   0.01429  -0.2506   0.6839   0.1827
   4.000   1.2905   0.02049   0.01485  -0.2473   0.6671   0.1898
   5.000   1.4105   0.01970   0.01384  -0.2481   0.6502   0.2027
   6.000   1.5145   0.01951   0.01357  -0.2452   0.6296   0.2153
   7.000   1.5708   0.01952   0.01347  -0.2330   0.5943   0.2273
   9.000   1.6789   0.02295   0.01699  -0.2108   0.5221   0.2516
  10.000   1.7136   0.02650   0.02051  -0.1986   0.4746   0.2650
  11.000   1.7213   0.03269   0.02655  -0.1847   0.4066   0.2769
  12.000   1.6871   0.04396   0.03731  -0.1700   0.2982   0.2867
  13.000   1.6251   0.06021   0.05293  -0.1574   0.1815   0.2939
  14.000   1.6003   0.07454   0.06692  -0.1499   0.1204   0.3053
  15.000   1.5997   0.08684   0.07925  -0.1448   0.0945   0.3197
