  
       XFOIL         Version 6.97
  
 Calculated polar for: 000279                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0591   0.02265   0.01719  -0.2454   0.7018   0.1707
   3.000   1.1202   0.02713   0.02213  -0.2292   0.6845   0.1700
   6.000   1.5161   0.01926   0.01327  -0.2460   0.6311   0.2162
   7.000   1.5664   0.01931   0.01327  -0.2329   0.5960   0.2278
   8.000   1.6243   0.02057   0.01454  -0.2220   0.5607   0.2400
   9.000   1.6792   0.02247   0.01646  -0.2115   0.5247   0.2527
  10.000   1.7141   0.02587   0.01987  -0.1994   0.4783   0.2661
  11.000   1.7256   0.03164   0.02550  -0.1859   0.4117   0.2787
  12.000   1.6941   0.04238   0.03574  -0.1710   0.3080   0.2884
  13.000   1.6339   0.05819   0.05092  -0.1581   0.1890   0.2962
  14.000   1.6078   0.07244   0.06482  -0.1503   0.1237   0.3076
  15.000   1.6032   0.08506   0.07738  -0.1449   0.0965   0.3218
