  
       XFOIL         Version 6.97
  
 Calculated polar for: 000105                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3410   0.01697   0.01017  -0.2652   0.6236   0.2339
   3.000   1.4562   0.01720   0.01034  -0.2651   0.6025   0.2514
   4.000   1.5670   0.01764   0.01074  -0.2642   0.5796   0.2703
   5.000   1.6677   0.01835   0.01151  -0.2617   0.5543   0.2900
   6.000   1.7590   0.01936   0.01256  -0.2576   0.5266   0.3107
   7.000   1.8328   0.02085   0.01404  -0.2507   0.4975   0.3327
   8.000   1.8874   0.02346   0.01675  -0.2419   0.4649   0.3544
   9.000   1.9332   0.02734   0.02068  -0.2332   0.4301   0.3771
  10.000   1.9664   0.03278   0.02616  -0.2242   0.3931   0.4009
  11.000   1.9877   0.03997   0.03336  -0.2155   0.3550   0.4255
  12.000   2.0019   0.04885   0.04229  -0.2078   0.3176   0.4516
  13.000   2.0102   0.05923   0.05273  -0.2012   0.2827   0.4818
  14.000   2.0143   0.07079   0.06436  -0.1957   0.2515   0.5176
  15.000   2.0157   0.08313   0.07679  -0.1912   0.2243   0.5663
