  
       XFOIL         Version 6.97
  
 Calculated polar for: 000156                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.3449   0.02022   0.01519  -0.2771   0.6920   0.2039
   4.000   1.3771   0.02308   0.01834  -0.2550   0.6581   0.2032
   5.000   1.5624   0.01948   0.01416  -0.2746   0.6062   0.2271
   6.000   1.6346   0.02103   0.01531  -0.2670   0.5370   0.2397
   7.000   1.6705   0.02525   0.01899  -0.2542   0.4456   0.2508
   8.000   1.6913   0.03143   0.02474  -0.2410   0.3571   0.2601
   9.000   1.7204   0.03827   0.03115  -0.2306   0.2917   0.2717
  10.000   1.7545   0.04535   0.03807  -0.2217   0.2462   0.2835
  11.000   1.7968   0.05249   0.04508  -0.2147   0.2131   0.2977
  12.000   1.8323   0.06031   0.05292  -0.2074   0.1885   0.3118
  13.000   1.8697   0.06837   0.06104  -0.2013   0.1688   0.3265
  14.000   1.9014   0.07736   0.07005  -0.1956   0.1528   0.3424
  15.000   1.9301   0.08677   0.07962  -0.1907   0.1395   0.3593
