  
       XFOIL         Version 6.97
  
 Calculated polar for: 000118                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7979   0.01082   0.00591  -0.1381   0.7668   1.0001
   3.000   0.9102   0.01004   0.00504  -0.1363   0.7392   1.0001
   4.000   1.0151   0.00945   0.00443  -0.1332   0.6686   1.0001
   5.000   1.0436   0.01518   0.00748  -0.1200   0.1847   1.0001
   6.000   1.1138   0.01791   0.00994  -0.1139   0.1312   1.0001
   7.000   1.1842   0.02081   0.01278  -0.1083   0.1030   1.0001
   8.000   1.2543   0.02409   0.01611  -0.1030   0.0838   1.0001
   9.000   1.3270   0.02744   0.01962  -0.0980   0.0696   1.0001
  10.000   1.4012   0.03121   0.02360  -0.0935   0.0588   1.0001
  11.000   1.4748   0.03567   0.02838  -0.0890   0.0505   1.0001
  12.000   1.5390   0.04123   0.03434  -0.0842   0.0440   1.0001
  13.000   1.5759   0.04669   0.04021  -0.0781   0.0384   1.0001
  14.000   1.5926   0.05565   0.05000  -0.0717   0.0343   1.0001
  15.000   1.5980   0.06566   0.06042  -0.0669   0.0314   1.0001
