  
       XFOIL         Version 6.97
  
 Calculated polar for: 000163                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0147   0.01136   0.00476  -0.1860   0.5978   0.4175
   3.000   1.1084   0.01332   0.00588  -0.1817   0.4308   0.4553
   4.000   1.2060   0.01511   0.00721  -0.1785   0.3316   0.4971
   5.000   1.3039   0.01676   0.00869  -0.1755   0.2709   0.5440
   6.000   1.4002   0.01847   0.01037  -0.1723   0.2288   0.6019
   7.000   1.4929   0.02030   0.01233  -0.1688   0.1965   0.6924
   8.000   1.5720   0.02193   0.01428  -0.1626   0.1723   1.0001
   9.000   1.6432   0.02481   0.01705  -0.1558   0.1525   1.0001
  10.000   1.7100   0.02788   0.02023  -0.1489   0.1365   1.0001
  11.000   1.7686   0.03169   0.02419  -0.1416   0.1230   1.0001
  12.000   1.8191   0.03642   0.02910  -0.1344   0.1118   1.0001
  13.000   1.8590   0.04224   0.03513  -0.1273   0.1024   1.0001
  14.000   1.8892   0.04938   0.04248  -0.1209   0.0944   1.0001
  15.000   1.9091   0.05809   0.05159  -0.1159   0.0877   1.0001
