  
       XFOIL         Version 6.97
  
 Calculated polar for: 000208                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.4569   0.01516   0.00827  -0.2791   0.6286   0.1725
   3.000   1.5593   0.01576   0.00873  -0.2767   0.5907   0.1932
   4.000   1.6566   0.01661   0.00944  -0.2734   0.5530   0.2169
   5.000   1.7462   0.01772   0.01047  -0.2688   0.5153   0.2427
   6.000   1.8203   0.01925   0.01198  -0.2614   0.4785   0.2714
   7.000   1.8873   0.02131   0.01403  -0.2533   0.4418   0.3041
   8.000   1.9465   0.02405   0.01680  -0.2446   0.4051   0.3445
   9.000   1.9986   0.02752   0.02042  -0.2357   0.3687   0.4018
  10.000   2.0406   0.03151   0.02493  -0.2262   0.3335   1.0001
  11.000   2.0725   0.03727   0.03068  -0.2165   0.2991   1.0001
  12.000   2.0955   0.04450   0.03795  -0.2074   0.2662   1.0001
  13.000   2.1088   0.05344   0.04696  -0.1991   0.2361   1.0001
  15.000   2.1103   0.07646   0.07025  -0.1864   0.1839   1.0001
