  
       XFOIL         Version 6.97
  
 Calculated polar for: 000246                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2986   0.01827   0.01124  -0.3164   0.6695   0.2556
   3.000   1.4034   0.01770   0.01076  -0.3145   0.6419   0.2778
   4.000   1.4685   0.01814   0.01126  -0.3051   0.6023   0.2998
   6.000   1.2745   0.04731   0.03841  -0.2513   0.1308   0.3165
   7.000   1.2660   0.06080   0.05184  -0.2415   0.0430   0.3352
   8.000   1.2846   0.07249   0.06380  -0.2352   0.0346   0.3605
   9.000   1.3031   0.08463   0.07626  -0.2297   0.0304   0.3901
  10.000   1.3321   0.09521   0.08706  -0.2249   0.0264   0.4283
  11.000   1.3785   0.10272   0.09469  -0.2202   0.0237   0.4803
  12.000   1.4505   0.10582   0.09815  -0.2149   0.0221   0.5605
  13.000   1.5604   0.10298   0.09568  -0.2082   0.0213   0.6895
