  
       XFOIL         Version 6.97
  
 Calculated polar for: 000097                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0841   0.01802   0.01111  -0.2565   0.7075   0.2721
   3.000   1.1862   0.01866   0.01192  -0.2549   0.6965   0.2912
   4.000   1.3161   0.01831   0.01159  -0.2578   0.6845   0.3139
   5.000   1.3888   0.01810   0.01157  -0.2494   0.6602   0.3347
   6.000   1.4584   0.01826   0.01185  -0.2406   0.6322   0.3570
   7.000   1.4939   0.02002   0.01375  -0.2269   0.5889   0.3783
   8.000   1.4481   0.02753   0.02078  -0.2036   0.4501   0.3931
   9.000   1.3040   0.04760   0.03937  -0.1768   0.1647   0.3972
  10.000   1.2745   0.06124   0.05258  -0.1656   0.0609   0.4137
  11.000   1.2932   0.07101   0.06249  -0.1593   0.0480   0.4389
  12.000   1.3160   0.08047   0.07215  -0.1537   0.0410   0.4687
  13.000   1.3495   0.08840   0.08028  -0.1488   0.0361   0.5080
  14.000   1.3968   0.09452   0.08664  -0.1445   0.0318   0.5746
  15.000   1.4551   0.09730   0.08980  -0.1390   0.0289   1.0001
