  
       XFOIL         Version 6.97
  
 Calculated polar for: 000098                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0238   0.01992   0.01436  -0.2477   0.8029   0.3948
   3.000   1.1577   0.01681   0.01146  -0.2489   0.7761   0.4093
   4.000   1.2132   0.01709   0.01080  -0.2354   0.5624   0.4224
   7.000   1.2670   0.03525   0.02670  -0.1921   0.1384   0.4574
   8.000   1.3363   0.03879   0.03033  -0.1861   0.1180   0.4716
   9.000   1.4071   0.04232   0.03394  -0.1806   0.1025   0.4869
  10.000   1.4783   0.04594   0.03762  -0.1753   0.0902   0.5031
  11.000   1.5474   0.04979   0.04159  -0.1699   0.0803   0.5208
  12.000   1.6142   0.05386   0.04584  -0.1643   0.0722   0.5389
  13.000   1.6770   0.05840   0.05062  -0.1587   0.0655   0.5577
  14.000   1.7344   0.06350   0.05598  -0.1530   0.0601   0.5780
  15.000   1.7809   0.06948   0.06221  -0.1472   0.0554   0.5985
