  
       XFOIL         Version 6.97
  
 Calculated polar for: 000085                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1450   0.01775   0.00886  -0.1563   0.2981   0.2074
   3.000   1.2656   0.01804   0.01027  -0.1569   0.2862   0.8521
   4.000   1.3575   0.01863   0.01094  -0.1508   0.2754   0.9158
   6.000   1.5647   0.02103   0.01322  -0.1464   0.2545   1.0001
   7.000   1.6796   0.02246   0.01485  -0.1472   0.2445   1.0001
   8.000   1.7881   0.02454   0.01704  -0.1471   0.2350   1.0001
   9.000   1.8911   0.02637   0.01893  -0.1459   0.2254   1.0001
  10.000   1.9831   0.02754   0.02021  -0.1430   0.2099   1.0001
  11.000   2.0647   0.02906   0.02199  -0.1388   0.1906   1.0001
  12.000   2.1207   0.03218   0.02523  -0.1313   0.1670   1.0001
  13.000   2.1287   0.03922   0.03251  -0.1200   0.1369   1.0001
  14.000   2.0376   0.06607   0.06023  -0.1250   0.1292   1.0001
  15.000   1.8973   0.10076   0.09567  -0.1351   0.1304   1.0001
