  
       XFOIL         Version 6.97
  
 Calculated polar for: 000108                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1632   0.01606   0.00843  -0.2193   0.5555   0.1863
   3.000   1.2760   0.01626   0.00858  -0.2187   0.5368   0.2039
   4.000   1.3871   0.01667   0.00901  -0.2177   0.5185   0.2237
   5.000   1.4959   0.01729   0.00968  -0.2164   0.5004   0.2463
   6.000   1.6027   0.01805   0.01049  -0.2149   0.4824   0.2732
   7.000   1.7066   0.01890   0.01145  -0.2129   0.4640   0.3037
   8.000   1.8042   0.01990   0.01262  -0.2099   0.4449   0.3412
   9.000   1.8844   0.02094   0.01400  -0.2041   0.4198   0.3873
  10.000   1.9485   0.02252   0.01588  -0.1960   0.3942   0.4588
  11.000   1.9979   0.02469   0.01856  -0.1865   0.3695   1.0001
  12.000   2.0341   0.02888   0.02296  -0.1771   0.3412   1.0001
  13.000   2.0535   0.03539   0.02960  -0.1683   0.3091   1.0001
  14.000   2.0485   0.04543   0.03975  -0.1603   0.2706   1.0001
  15.000   2.0145   0.06046   0.05483  -0.1544   0.2252   1.0001
