  
       XFOIL         Version 6.97
  
 Calculated polar for: 000131                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2645   0.01548   0.00781  -0.2253   0.5729   0.1916
   3.000   1.3652   0.01602   0.00825  -0.2228   0.5482   0.2156
   4.000   1.4647   0.01671   0.00882  -0.2203   0.5243   0.2430
   5.000   1.5556   0.01752   0.00973  -0.2164   0.5009   0.2737
   6.000   1.6378   0.01849   0.01082  -0.2111   0.4779   0.3093
   7.000   1.7153   0.01977   0.01223  -0.2053   0.4550   0.3548
   8.000   1.7873   0.02134   0.01402  -0.1991   0.4322   0.4236
   9.000   1.8489   0.02287   0.01611  -0.1914   0.4095   1.0001
  10.000   1.9021   0.02573   0.01902  -0.1834   0.3863   1.0001
  11.000   1.9443   0.02948   0.02291  -0.1749   0.3620   1.0001
  12.000   1.9779   0.03428   0.02777  -0.1666   0.3375   1.0001
  13.000   2.0021   0.04050   0.03417  -0.1589   0.3125   1.0001
  14.000   2.0145   0.04856   0.04238  -0.1518   0.2865   1.0001
  15.000   2.0171   0.05851   0.05254  -0.1460   0.2606   1.0001
