  
       XFOIL         Version 6.97
  
 Calculated polar for: 000105                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3482   0.01713   0.01030  -0.2663   0.6221   0.2334
   3.000   1.4638   0.01737   0.01049  -0.2661   0.6008   0.2509
   4.000   1.5725   0.01784   0.01097  -0.2647   0.5776   0.2695
   5.000   1.6732   0.01860   0.01178  -0.2619   0.5519   0.2888
   6.000   1.7651   0.01960   0.01280  -0.2578   0.5242   0.3100
   7.000   1.8339   0.02126   0.01451  -0.2501   0.4947   0.3313
   8.000   1.8900   0.02401   0.01728  -0.2415   0.4620   0.3528
   9.000   1.9331   0.02818   0.02153  -0.2324   0.4266   0.3751
  10.000   1.9646   0.03393   0.02733  -0.2234   0.3892   0.3985
  11.000   1.9848   0.04143   0.03485  -0.2147   0.3510   0.4228
  12.000   1.9979   0.05065   0.04409  -0.2071   0.3136   0.4485
  13.000   2.0057   0.06132   0.05484  -0.2006   0.2789   0.4777
  14.000   2.0098   0.07310   0.06672  -0.1953   0.2480   0.5126
  15.000   2.0103   0.08567   0.07937  -0.1909   0.2214   0.5577
