000201
    1.000000       0.000000    
   0.9873675      0.4628489E-02
   0.9731299      0.9319314E-02
   0.9590794      0.1342360E-01
   0.9450876      0.1701263E-01
   0.9310639      0.2013191E-01
   0.9169380      0.2281041E-01
   0.9026495      0.2506524E-01
   0.8881488      0.2690754E-01
   0.8733892      0.2834243E-01
   0.8583261      0.2937061E-01
   0.8429168      0.2998843E-01
   0.8271154      0.3019054E-01
   0.8108767      0.2996713E-01
   0.7941502      0.2930838E-01
   0.7768865      0.2820012E-01
   0.7590303      0.2662663E-01
   0.7405179      0.2456921E-01
   0.7212859      0.2201045E-01
   0.7012590      0.1892574E-01
   0.6803547      0.1529532E-01
   0.6584827      0.1109296E-01
   0.6355396      0.6296969E-02
   0.6114190      0.8862897E-03
   0.5860124     -0.5152783E-02
   0.5592296     -0.1182000E-01
   0.5310615     -0.1907400E-01
   0.5016957     -0.2680460E-01
   0.4717489     -0.3475577E-01
   0.4422923     -0.4253622E-01
   0.4140877     -0.4985092E-01
   0.3874190     -0.5655768E-01
   0.3623369     -0.6260319E-01
   0.3388027     -0.6797737E-01
   0.3167425     -0.7269458E-01
   0.2960796     -0.7677895E-01
   0.2767359     -0.8026198E-01
   0.2586347     -0.8318209E-01
   0.2417051     -0.8557685E-01
   0.2258768     -0.8748689E-01
   0.2110756     -0.8895148E-01
   0.1972336     -0.9001133E-01
   0.1842829     -0.9070253E-01
   0.1721577     -0.9106078E-01
   0.1607963     -0.9111743E-01
   0.1501384     -0.9090173E-01
   0.1401300     -0.9044056E-01
   0.1307206     -0.8975686E-01
   0.1218631     -0.8887077E-01
   0.1135149     -0.8780041E-01
   0.1056377     -0.8656137E-01
   0.9819607E-01 -0.8516605E-01
   0.9115811E-01 -0.8362705E-01
   0.8449581E-01 -0.8195516E-01
   0.7818441E-01 -0.8015865E-01
   0.7220165E-01 -0.7824396E-01
   0.6652699E-01 -0.7621788E-01
   0.6114278E-01 -0.7408566E-01
   0.5603338E-01 -0.7185140E-01
   0.5118498E-01 -0.6952006E-01
   0.4658590E-01 -0.6709434E-01
   0.4222635E-01 -0.6457630E-01
   0.3809714E-01 -0.6196921E-01
   0.3419131E-01 -0.5927521E-01
   0.3050289E-01 -0.5649566E-01
   0.2702706E-01 -0.5363274E-01
   0.2376022E-01 -0.5068823E-01
   0.2069992E-01 -0.4766358E-01
   0.1784470E-01 -0.4456050E-01
   0.1519413E-01 -0.4138087E-01
   0.1274844E-01 -0.3812679E-01
   0.1050791E-01 -0.3480087E-01
   0.8474732E-02 -0.3140535E-01
   0.6651888E-02 -0.2794323E-01
   0.5040811E-02 -0.2441855E-01
   0.3646115E-02 -0.2083458E-01
   0.2470274E-02 -0.1719574E-01
   0.1514173E-02 -0.1350813E-01
   0.7953225E-03 -0.9773429E-02
   0.3004061E-03 -0.5999113E-02
   0.3291143E-04 -0.2193087E-02
   0.1330143E-04  0.1645512E-02
   0.1292459E-03  0.5535164E-02
   0.3611163E-03  0.9473131E-02
   0.7331523E-03  0.1345177E-01
   0.1247000E-02  0.1746543E-01
   0.1897151E-02  0.2150759E-01
   0.2693065E-02  0.2556951E-01
   0.3642930E-02  0.2964284E-01
   0.4748895E-02  0.3371993E-01
   0.6014456E-02  0.3779244E-01
   0.7444860E-02  0.4185146E-01
   0.9044620E-02  0.4588783E-01
   0.1081779E-01  0.4989314E-01
   0.1276760E-01  0.5385872E-01
   0.1489791E-01  0.5777577E-01
   0.1721327E-01  0.6163491E-01
   0.1971738E-01  0.6542749E-01
   0.2241362E-01  0.6914558E-01
   0.2530534E-01  0.7278054E-01
   0.2839647E-01  0.7632458E-01
   0.3169067E-01  0.7977012E-01
   0.3519186E-01  0.8310980E-01
   0.3890442E-01  0.8633677E-01
   0.4283330E-01  0.8944476E-01
   0.4698418E-01  0.9242786E-01
   0.5136366E-01  0.9528101E-01
   0.5597924E-01  0.9800026E-01
   0.6084007E-01  0.1005815    
   0.6595806E-01  0.1030207    
   0.7134714E-01  0.1053149    
   0.7702418E-01  0.1074610    
   0.8301055E-01  0.1094557    
   0.8933136E-01  0.1112964    
   0.9601735E-01  0.1129802    
   0.1031061      0.1145028    
   0.1106442      0.1158589    
   0.1186877      0.1170429    
   0.1273049      0.1180468    
   0.1365807      0.1188605    
   0.1466207      0.1194724    
   0.1575550      0.1198688    
   0.1695465      0.1200296    
   0.1828033      0.1199322    
   0.1975812      0.1195521    
   0.2142014      0.1188577    
   0.2330391      0.1178238    
   0.2544900      0.1164327    
   0.2788418      0.1146971    
   0.3059838      0.1126955    
   0.3351438      0.1105767    
   0.3654702      0.1084897    
   0.3965251      0.1065190    
   0.4281783      0.1046885    
   0.4603823      0.1029808    
   0.4929201      0.1013524    
   0.5251006      0.9975414E-01
   0.5560820      0.9813610E-01
   0.5855164      0.9643048E-01
   0.6133826      0.9458043E-01
   0.6397861      0.9253880E-01
   0.6648773      0.9027178E-01
   0.6888194      0.8775070E-01
   0.7117541      0.8495782E-01
   0.7338082      0.8187731E-01
   0.7550918      0.7849779E-01
   0.7757018      0.7480758E-01
   0.7957145      0.7080232E-01
   0.8152000      0.6647316E-01
   0.8342121      0.6181634E-01
   0.8527978      0.5682903E-01
   0.8709884      0.5151198E-01
   0.8888059      0.4586766E-01
   0.9062592      0.3990397E-01
   0.9233415      0.3363925E-01
   0.9400279      0.2709790E-01
   0.9562738      0.2031938E-01
   0.9720138      0.1335708E-01
   0.9871656      0.6283098E-02
   0.9997530      0.1230000E-03
