  
       XFOIL         Version 6.97
  
 Calculated polar for: 000091                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7453   0.01781   0.00859  -0.0353   0.2849   0.1400
   3.000   0.8441   0.01810   0.00906  -0.0317   0.2744   0.1832
   4.000   0.9416   0.01864   0.00971  -0.0284   0.2649   0.2598
   5.000   1.1712   0.01880   0.01109  -0.0519   0.2518   1.0001
   7.000   1.3179   0.02127   0.01348  -0.0375   0.2359   1.0001
   8.000   1.3778   0.02280   0.01524  -0.0284   0.2289   1.0001
   9.000   1.4462   0.02416   0.01652  -0.0212   0.2219   1.0001
  10.000   1.5011   0.02646   0.01911  -0.0129   0.2153   1.0001
  11.000   1.5629   0.02829   0.02100  -0.0064   0.2088   1.0001
  12.000   1.5960   0.03195   0.02497   0.0023   0.2031   1.0001
  13.000   1.6382   0.03425   0.02720   0.0078   0.1927   1.0001
  14.000   1.5970   0.04738   0.04108   0.0063   0.1866   1.0001
  15.000   1.5830   0.06053   0.05442   0.0010   0.1787   1.0001
