  
       XFOIL         Version 6.97
  
 Calculated polar for: 000235                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2595   0.01868   0.01282  -0.2729   0.7822   0.2225
   5.000   1.5612   0.01636   0.01074  -0.2604   0.7022   0.2805
   6.000   1.6149   0.01757   0.01194  -0.2482   0.6375   0.2995
   7.000   1.5802   0.02441   0.01752  -0.2233   0.4193   0.3113
   8.000   1.5550   0.03372   0.02586  -0.2047   0.2658   0.3244
   9.000   1.5892   0.03979   0.03168  -0.1951   0.2087   0.3447
  10.000   1.6332   0.04541   0.03723  -0.1873   0.1761   0.3679
  11.000   1.6805   0.05100   0.04285  -0.1803   0.1531   0.3949
  12.000   1.7240   0.05708   0.04896  -0.1736   0.1356   0.4245
  13.000   1.7690   0.06312   0.05519  -0.1675   0.1219   0.4611
  14.000   1.8104   0.06963   0.06191  -0.1617   0.1105   0.5091
  15.000   1.8467   0.07612   0.06894  -0.1560   0.1011   1.0001
