  
       XFOIL         Version 6.97
  
 Calculated polar for: 000271                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2508   0.01634   0.00886  -0.2080   0.5874   0.1369
   3.000   1.3605   0.01646   0.00892  -0.2081   0.5747   0.1621
   4.000   1.4686   0.01695   0.00944  -0.2079   0.5625   0.1899
   5.000   1.5774   0.01746   0.01000  -0.2079   0.5508   0.2217
   6.000   1.6822   0.01809   0.01084  -0.2075   0.5380   0.2588
   7.000   1.7823   0.01906   0.01216  -0.2066   0.5249   0.3068
   8.000   1.8807   0.02013   0.01362  -0.2055   0.5121   0.3918
   9.000   1.9715   0.02068   0.01484  -0.2030   0.4953   1.0001
  10.000   2.0520   0.02146   0.01569  -0.1987   0.4702   1.0001
  11.000   2.0775   0.02440   0.01901  -0.1874   0.4423   1.0001
  12.000   2.0963   0.02976   0.02472  -0.1785   0.4130   1.0001
  13.000   2.0832   0.03921   0.03441  -0.1694   0.3706   1.0001
  14.000   2.0247   0.05546   0.05064  -0.1607   0.3011   1.0001
  15.000   1.9224   0.07975   0.07457  -0.1541   0.2094   1.0001
