  
       XFOIL         Version 6.97
  
 Calculated polar for: 000147                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1886   0.01836   0.01087  -0.2348   0.5505   0.2187
   3.000   1.3068   0.01874   0.01131  -0.2354   0.5362   0.2342
   4.000   1.4251   0.01927   0.01181  -0.2359   0.5228   0.2518
   5.000   1.5395   0.01982   0.01240  -0.2356   0.5089   0.2713
   6.000   1.6474   0.02075   0.01347  -0.2345   0.4947   0.2932
   7.000   1.7537   0.02182   0.01461  -0.2331   0.4810   0.3181
   8.000   1.8601   0.02292   0.01570  -0.2317   0.4668   0.3466
   9.000   1.9378   0.02453   0.01761  -0.2262   0.4520   0.3763
  10.000   1.9981   0.02694   0.02029  -0.2185   0.4365   0.4093
  11.000   2.0467   0.03037   0.02397  -0.2108   0.4187   0.4480
  12.000   2.0774   0.03555   0.02939  -0.2028   0.3974   0.4958
  13.000   2.1070   0.04195   0.03608  -0.1963   0.3766   0.5782
  15.000   2.0980   0.06358   0.05846  -0.1838   0.3291   1.0001
