000192
    1.000000       0.000000    
   0.9901471      0.2520402E-02
   0.9780492      0.5249470E-02
   0.9652140      0.7736012E-02
   0.9516981      0.9938665E-02
   0.9375542      0.1183222E-01
   0.9228263      0.1340133E-01
   0.9075469      0.1464584E-01
   0.8917412      0.1557297E-01
   0.8754292      0.1620116E-01
   0.8586259      0.1655192E-01
   0.8413494      0.1665370E-01
   0.8236167      0.1654061E-01
   0.8054526      0.1624913E-01
   0.7868946      0.1581795E-01
   0.7679958      0.1528945E-01
   0.7488374      0.1470633E-01
   0.7295429      0.1410883E-01
   0.7102454      0.1353497E-01
   0.6910056      0.1301447E-01
   0.6718444      0.1256751E-01
   0.6527491      0.1220996E-01
   0.6337001      0.1194946E-01
   0.6146705      0.1179174E-01
   0.5956316      0.1173690E-01
   0.5765555      0.1178169E-01
   0.5574186      0.1191979E-01
   0.5381972      0.1214088E-01
   0.5188835      0.1243174E-01
   0.4994762      0.1277371E-01
   0.4800071      0.1314630E-01
   0.4605480      0.1352291E-01
   0.4411934      0.1387735E-01
   0.4220017      0.1417895E-01
   0.4029974      0.1440368E-01
   0.3841968      0.1452479E-01
   0.3655940      0.1451948E-01
   0.3471856      0.1436546E-01
   0.3289531      0.1404499E-01
   0.3108855      0.1354094E-01
   0.2929589      0.1283828E-01
   0.2751570      0.1192562E-01
   0.2574547      0.1079250E-01
   0.2398370      0.9436336E-02
   0.2222941      0.7855295E-02
   0.2048351      0.6058754E-02
   0.1875004      0.4065391E-02
   0.1703882      0.1912680E-02
   0.1536770     -0.3361592E-03
   0.1376500     -0.2590219E-02
   0.1226597     -0.4739958E-02
   0.1090243     -0.6681518E-02
   0.9687649E-01 -0.8354109E-02
   0.8616403E-01 -0.9741834E-02
   0.7674202E-01 -0.1085730E-01
   0.6843633E-01 -0.1172833E-01
   0.6107799E-01 -0.1238342E-01
   0.5451651E-01 -0.1284980E-01
   0.4862594E-01 -0.1315272E-01
   0.4330213E-01 -0.1331157E-01
   0.3846025E-01 -0.1334236E-01
   0.3403142E-01 -0.1325712E-01
   0.2995987E-01 -0.1306458E-01
   0.2620008E-01 -0.1277113E-01
   0.2271546E-01 -0.1238051E-01
   0.1947644E-01 -0.1189342E-01
   0.1645992E-01 -0.1130813E-01
   0.1364842E-01 -0.1062064E-01
   0.1103049E-01 -0.9823384E-02
   0.8601534E-02 -0.8903769E-02
   0.6365985E-02 -0.7844138E-02
   0.4343215E-02 -0.6619562E-02
   0.2580678E-02 -0.5189306E-02
   0.1148522E-02 -0.3536080E-02
   0.2319151E-03 -0.1615688E-02
   0.3906341E-05  0.4456852E-03
   0.5547850E-04  0.2606903E-02
   0.1608779E-03  0.4870719E-02
   0.3415674E-03  0.7226054E-02
   0.6148637E-03  0.9680947E-02
   0.9884714E-03  0.1224706E-01
   0.1470746E-02  0.1493042E-01
   0.2075455E-02  0.1773257E-01
   0.2819853E-02  0.2065740E-01
   0.3721434E-02  0.2371121E-01
   0.4798447E-02  0.2689936E-01
   0.6071656E-02  0.3022596E-01
   0.7564537E-02  0.3369456E-01
   0.9303066E-02  0.3730889E-01
   0.1131532E-01  0.4107159E-01
   0.1363130E-01  0.4498467E-01
   0.1628444E-01  0.4904814E-01
   0.1931118E-01  0.5325994E-01
   0.2274975E-01  0.5761638E-01
   0.2664008E-01  0.6211048E-01
   0.3102326E-01  0.6673124E-01
   0.3594053E-01  0.7146249E-01
   0.4143199E-01  0.7628278E-01
   0.4753308E-01  0.8116460E-01
   0.5427494E-01  0.8607304E-01
   0.6167920E-01  0.9096941E-01
   0.6975717E-01  0.9580805E-01
   0.7851163E-01  0.1005388    
   0.8793285E-01  0.1051122    
   0.9800307E-01  0.1094794    
   0.1086936      0.1135954    
   0.1199741      0.1174180    
   0.1318099      0.1209136    
   0.1441664      0.1240550    
   0.1570096      0.1268208    
   0.1703101      0.1291958    
   0.1840397      0.1311724    
   0.1981753      0.1327451    
   0.2126959      0.1339158    
   0.2275839      0.1346872    
   0.2428252      0.1350682    
   0.2584052      0.1350679    
   0.2743145      0.1346995    
   0.2905430      0.1339781    
   0.3070827      0.1329215    
   0.3239240      0.1315490    
   0.3410604      0.1298821    
   0.3584820      0.1279434    
   0.3761818      0.1257571    
   0.3941505      0.1233486    
   0.4123764      0.1207451    
   0.4308493      0.1179728    
   0.4495514      0.1150616    
   0.4684615      0.1120382    
   0.4875552      0.1089305    
   0.5067971      0.1057677    
   0.5261328      0.1025793    
   0.5454962      0.9939269E-01
   0.5648507      0.9622729E-01
   0.5841910      0.9309500E-01
   0.6035230      0.8999941E-01
   0.6228611      0.8694118E-01
   0.6422157      0.8391466E-01
   0.6615875      0.8091393E-01
   0.6809559      0.7793073E-01
   0.7002635      0.7495839E-01
   0.7194330      0.7198777E-01
   0.7384018      0.6900668E-01
   0.7571251      0.6599379E-01
   0.7755657      0.6292903E-01
   0.7936946      0.5978723E-01
   0.8114884      0.5654283E-01
   0.8289289      0.5317257E-01
   0.8459981      0.4965244E-01
   0.8626791      0.4596021E-01
   0.8789594      0.4207779E-01
   0.8948175      0.3799088E-01
   0.9102297      0.3369041E-01
   0.9251621      0.2917908E-01
   0.9395666      0.2446691E-01
   0.9533827      0.1958304E-01
   0.9665319      0.1457093E-01
   0.9789253      0.9493901E-02
   0.9904747      0.4431522E-02
   0.9997530      0.1180000E-03
