  
       XFOIL         Version 6.97
  
 Calculated polar for: 000244                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.8156   0.01461   0.00665  -0.1772   0.5259   0.2040
   3.000   0.9291   0.01449   0.00660  -0.1761   0.4873   0.2259
   4.000   1.0388   0.01440   0.00658  -0.1741   0.4208   0.2538
   5.000   1.1066   0.02001   0.01034  -0.1662   0.0364   0.2861
   6.000   1.1961   0.02283   0.01355  -0.1617   0.0279   0.3545
   7.000   1.2558   0.02587   0.01800  -0.1513   0.0246   0.8965
   8.000   1.2869   0.03047   0.02274  -0.1370   0.0231   1.0001
   9.000   1.3546   0.03632   0.02872  -0.1296   0.0222   1.0001
  10.000   1.4459   0.04247   0.03481  -0.1263   0.0203   1.0001
