  
       XFOIL         Version 6.97
  
 Calculated polar for: 000084                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9512   0.01458   0.00741  -0.1993   0.6246   0.4300
   3.000   1.0517   0.01306   0.00670  -0.1968   0.5811   0.6858
   5.000   0.9896   0.02810   0.02007  -0.1588   0.0325   1.0001
   6.000   1.0088   0.03672   0.02888  -0.1523   0.0252   1.0001
   7.000   1.0166   0.04715   0.03951  -0.1460   0.0226   1.0001
   8.000   1.0323   0.05681   0.04926  -0.1397   0.0221   1.0001
   9.000   1.1081   0.05885   0.05116  -0.1326   0.0224   1.0001
  11.000   1.4860   0.06329   0.05628  -0.1308   0.0275   1.0001
  12.000   1.5234   0.07400   0.06768  -0.1239   0.0242   1.0001
  14.000   1.5052   0.10193   0.09677  -0.1101   0.0220   1.0001
  15.000   1.4146   0.11797   0.11382  -0.1051   0.0208   1.0001
