000253
    1.000000       0.000000    
   0.9876614      0.4195201E-02
   0.9723606      0.9316573E-02
   0.9560530      0.1465125E-01
   0.9389443      0.2007867E-01
   0.9212582      0.2547454E-01
   0.9031978      0.3072562E-01
   0.8849312      0.3573958E-01
   0.8665763      0.4044241E-01
   0.8482162      0.4478412E-01
   0.8299027      0.4872513E-01
   0.8116633      0.5224039E-01
   0.7935110      0.5531111E-01
   0.7754503      0.5792491E-01
   0.7574764      0.6007145E-01
   0.7395805      0.6174447E-01
   0.7217527      0.6294145E-01
   0.7039807      0.6365619E-01
   0.6862497      0.6388793E-01
   0.6685465      0.6363550E-01
   0.6508564      0.6289647E-01
   0.6331626      0.6167056E-01
   0.6154504      0.5995877E-01
   0.5977032      0.5776044E-01
   0.5799044      0.5507606E-01
   0.5620359      0.5190811E-01
   0.5440801      0.4825635E-01
   0.5260156      0.4412464E-01
   0.5078244      0.3951672E-01
   0.4894842      0.3443500E-01
   0.4709716      0.2888633E-01
   0.4522639      0.2287929E-01
   0.4333411      0.1642667E-01
   0.4141828      0.9543029E-02
   0.3947794      0.2256153E-02
   0.3751343     -0.5395910E-02
   0.3552840     -0.1335157E-01
   0.3353129     -0.2151856E-01
   0.3153870     -0.2975735E-01
   0.2957769     -0.3787738E-01
   0.2767669     -0.4568033E-01
   0.2585465     -0.5301405E-01
   0.2412191     -0.5978020E-01
   0.2248312     -0.6591600E-01
   0.2093882     -0.7139485E-01
   0.1948708     -0.7620918E-01
   0.1812407     -0.8037277E-01
   0.1684497     -0.8390601E-01
   0.1564422     -0.8683916E-01
   0.1451621     -0.8920474E-01
   0.1345544     -0.9103589E-01
   0.1245665     -0.9236364E-01
   0.1151511     -0.9321936E-01
   0.1062661     -0.9362867E-01
   0.9787440E-01 -0.9361713E-01
   0.8994497E-01 -0.9320834E-01
   0.8245242E-01 -0.9242247E-01
   0.7537547E-01 -0.9127970E-01
   0.6869819E-01 -0.8980063E-01
   0.6240756E-01 -0.8800553E-01
   0.5649359E-01 -0.8591697E-01
   0.5094849E-01 -0.8355790E-01
   0.4576565E-01 -0.8095217E-01
   0.4093805E-01 -0.7812597E-01
   0.3645810E-01 -0.7510759E-01
   0.3231812E-01 -0.7192386E-01
   0.2850801E-01 -0.6860317E-01
   0.2501601E-01 -0.6517384E-01
   0.2182969E-01 -0.6166213E-01
   0.1893505E-01 -0.5809245E-01
   0.1631777E-01 -0.5448772E-01
   0.1396237E-01 -0.5086831E-01
   0.1185203E-01 -0.4725299E-01
   0.9970298E-02 -0.4365845E-01
   0.8302195E-02 -0.4009774E-01
   0.6832882E-02 -0.3658249E-01
   0.5546760E-02 -0.3312221E-01
   0.4429381E-02 -0.2972500E-01
   0.3467207E-02 -0.2639693E-01
   0.2648177E-02 -0.2314305E-01
   0.1961140E-02 -0.1996608E-01
   0.1394499E-02 -0.1686756E-01
   0.9364007E-03 -0.1385025E-01
   0.5778188E-03 -0.1091755E-01
   0.3146762E-03 -0.8068382E-02
   0.1421897E-03 -0.5295239E-02
   0.4322581E-04 -0.2596472E-02
  -0.4942535E-07  0.1238402E-04
   0.4380657E-03  0.2532680E-02
   0.1503662E-02  0.4941686E-02
   0.3147062E-02  0.7102318E-02
   0.5131802E-02  0.9087280E-02
   0.7398151E-02  0.1091862E-01
   0.9894158E-02  0.1264121E-01
   0.1260016E-01  0.1428248E-01
   0.1550840E-01  0.1586674E-01
   0.1862096E-01  0.1741154E-01
   0.2194526E-01  0.1893332E-01
   0.2549424E-01  0.2044486E-01
   0.2928593E-01  0.2195714E-01
   0.3334209E-01  0.2348284E-01
   0.3769055E-01  0.2503099E-01
   0.4236437E-01  0.2661305E-01
   0.4740214E-01  0.2824191E-01
   0.5285190E-01  0.2992744E-01
   0.5876916E-01  0.3168556E-01
   0.6521998E-01  0.3353207E-01
   0.7228325E-01  0.3548367E-01
   0.8005126E-01  0.3756073E-01
   0.8863116E-01  0.3978612E-01
   0.9814390E-01  0.4218558E-01
   0.1087216      0.4478532E-01
   0.1204994      0.4761117E-01
   0.1335986      0.5068692E-01
   0.1481038      0.5402497E-01
   0.1640369      0.5762205E-01
   0.1813327      0.6145482E-01
   0.1998373      0.6547744E-01
   0.2193271      0.6962669E-01
   0.2395492      0.7382733E-01
   0.2602595      0.7801004E-01
   0.2812510      0.8210588E-01
   0.3023620      0.8605941E-01
   0.3234786      0.8982404E-01
   0.3445209      0.9336322E-01
   0.3654378      0.9664447E-01
   0.3861997      0.9964277E-01
   0.4067917      0.1023388    
   0.4272050      0.1047133    
   0.4474425      0.1067524    
   0.4675063      0.1084424    
   0.4874060      0.1097737    
   0.5071490      0.1107362    
   0.5267462      0.1113211    
   0.5462098      0.1115221    
   0.5655502      0.1113326    
   0.5847812      0.1107471    
   0.6039144      0.1097623    
   0.6229611      0.1083740    
   0.6419356      0.1065779    
   0.6608494      0.1043750    
   0.6797137      0.1017607    
   0.6985417      0.9873655E-01
   0.7173434      0.9530080E-01
   0.7361310      0.9145678E-01
   0.7549114      0.8720551E-01
   0.7736936      0.8255249E-01
   0.7924804      0.7750332E-01
   0.8112715      0.7206865E-01
   0.8300583      0.6626268E-01
   0.8488216      0.6010596E-01
   0.8675267      0.5362920E-01
   0.8861145      0.4687678E-01
   0.9044958      0.3990768E-01
   0.9225459      0.3280525E-01
   0.9400972      0.2567370E-01
   0.9569554      0.1863701E-01
   0.9729167      0.1182653E-01
   0.9878029      0.5363849E-02
   0.9997530      0.1090000E-03
