  
       XFOIL         Version 6.97
  
 Calculated polar for: 000247                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.9003   0.02368   0.01508  -0.1670   0.1879   0.2318
   3.000   1.0295   0.02456   0.01580  -0.1670   0.1810   0.2478
   4.000   1.1523   0.02605   0.01755  -0.1656   0.1742   0.2645
   5.000   1.2751   0.02771   0.01915  -0.1645   0.1687   0.2859
   6.000   1.3916   0.02945   0.02133  -0.1622   0.1628   0.3100
   7.000   1.5076   0.03150   0.02330  -0.1600   0.1583   0.3383
   8.000   1.2167   0.09332   0.08881  -0.1571   0.1425   0.3174
   9.000   1.3077   0.09377   0.08922  -0.1544   0.1414   0.3448
  10.000   1.3305   0.10621   0.10171  -0.1586   0.1390   0.3699
  11.000   1.4762   0.09723   0.09264  -0.1485   0.1387   0.4212
  12.000   1.6517   0.08184   0.07705  -0.1309   0.1379   0.4962
