  
       XFOIL         Version 6.97
  
 Calculated polar for: 000089                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0665   0.01937   0.01075  -0.1559   0.3587   0.2386
   3.000   1.1799   0.01989   0.01122  -0.1550   0.3473   0.2606
   4.000   1.2898   0.02069   0.01212  -0.1537   0.3361   0.2853
   5.000   1.3990   0.02173   0.01310  -0.1525   0.3258   0.3138
   6.000   1.5025   0.02262   0.01420  -0.1506   0.3158   0.3479
   7.000   1.6016   0.02411   0.01578  -0.1483   0.3063   0.3878
   8.000   1.6966   0.02540   0.01721  -0.1456   0.2971   0.4402
   9.000   1.7764   0.02735   0.01959  -0.1412   0.2882   0.5197
  10.000   1.8532   0.02888   0.02158  -0.1362   0.2799   1.0001
  11.000   1.8879   0.03251   0.02551  -0.1276   0.2720   1.0001
  12.000   1.9421   0.03650   0.02946  -0.1228   0.2645   1.0001
  13.000   1.9514   0.04406   0.03739  -0.1180   0.2565   1.0001
  14.000   1.9588   0.05363   0.04719  -0.1161   0.2486   1.0001
  15.000   1.9641   0.06413   0.05787  -0.1159   0.2405   1.0001
