  
       XFOIL         Version 6.97
  
 Calculated polar for: 000258                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3718   0.01409   0.00628  -0.2598   0.5837   0.2264
   3.000   1.4837   0.01468   0.00700  -0.2602   0.5612   0.2964
   4.000   1.5904   0.01479   0.00802  -0.2596   0.5404   1.0001
   5.000   1.6948   0.01588   0.00913  -0.2584   0.5201   1.0001
   6.000   1.7968   0.01710   0.01045  -0.2569   0.5007   1.0001
   7.000   1.8931   0.01836   0.01178  -0.2542   0.4767   1.0001
   8.000   1.9706   0.01967   0.01332  -0.2478   0.4443   1.0001
   9.000   2.0222   0.02156   0.01553  -0.2367   0.4047   1.0001
  10.000   2.0510   0.02527   0.01932  -0.2231   0.3410   1.0001
  11.000   2.0195   0.03517   0.02870  -0.2045   0.2135   1.0001
  12.000   1.9336   0.05452   0.04754  -0.1889   0.0956   1.0001
  13.000   1.8884   0.07330   0.06654  -0.1827   0.0653   1.0001
  14.000   1.8534   0.09228   0.08592  -0.1800   0.0526   1.0001
  15.000   1.8294   0.11035   0.10436  -0.1797   0.0435   1.0001
