  
       XFOIL         Version 6.97
  
 Calculated polar for: 000174                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3165   0.01714   0.00960  -0.2282   0.5221   0.1680
   3.000   1.4058   0.01785   0.01011  -0.2234   0.4873   0.1847
   4.000   1.4888   0.01894   0.01106  -0.2177   0.4549   0.2028
   5.000   1.5679   0.02044   0.01244  -0.2119   0.4242   0.2239
   6.000   1.6417   0.02237   0.01436  -0.2058   0.3960   0.2474
   7.000   1.7086   0.02482   0.01685  -0.1992   0.3694   0.2745
   8.000   1.7696   0.02789   0.01991  -0.1925   0.3452   0.3065
   9.000   1.8263   0.03158   0.02370  -0.1861   0.3228   0.3474
  10.000   1.8772   0.03598   0.02834  -0.1799   0.3023   0.4106
  11.000   1.9176   0.04071   0.03368  -0.1731   0.2835   1.0001
  12.000   1.9539   0.04702   0.04002  -0.1672   0.2660   1.0001
  13.000   1.9835   0.05437   0.04746  -0.1619   0.2499   1.0001
  14.000   2.0074   0.06263   0.05582  -0.1572   0.2351   1.0001
  15.000   2.0259   0.07177   0.06510  -0.1533   0.2213   1.0001
