  
       XFOIL         Version 6.97
  
 Calculated polar for: 000198                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.2344   0.01653   0.00916  -0.2225   0.6260   0.1323
   3.000   1.3406   0.01654   0.00906  -0.2219   0.6131   0.1526
   4.000   1.4483   0.01677   0.00917  -0.2217   0.6007   0.1770
   5.000   1.5481   0.01724   0.00984  -0.2201   0.5877   0.2031
   6.000   1.6443   0.01798   0.01084  -0.2181   0.5747   0.2332
   7.000   1.7398   0.01891   0.01206  -0.2161   0.5621   0.2709
   8.000   1.8239   0.01918   0.01257  -0.2114   0.5402   0.3196
   9.000   1.8886   0.01948   0.01373  -0.2036   0.5170   1.0001
  10.000   1.9253   0.02141   0.01579  -0.1917   0.4888   1.0001
  11.000   1.9335   0.02590   0.02057  -0.1781   0.4492   1.0001
  12.000   1.9003   0.03553   0.03016  -0.1634   0.3715   1.0001
  13.000   1.7773   0.05741   0.05132  -0.1474   0.2248   1.0001
  14.000   1.6587   0.08320   0.07645  -0.1382   0.0990   1.0001
  15.000   1.6229   0.10053   0.09378  -0.1346   0.0660   1.0001
