  
       XFOIL         Version 6.97
  
 Calculated polar for: 000075                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   1.0956   0.01366   0.00713  -0.1850   0.4992   0.8389
   4.000   1.1996   0.01457   0.00791  -0.1831   0.4581   0.8564
   5.000   1.3066   0.01544   0.00877  -0.1823   0.4118   0.8686
   6.000   1.4089   0.01645   0.00979  -0.1806   0.3630   0.8815
   7.000   1.5042   0.01771   0.01103  -0.1776   0.3076   0.8948
   8.000   1.5881   0.01966   0.01282  -0.1727   0.2221   0.9105
   9.000   1.6411   0.02387   0.01639  -0.1629   0.1044   0.9295
  10.000   1.6791   0.02828   0.02080  -0.1508   0.0681   0.9654
  11.000   1.7136   0.03444   0.02721  -0.1404   0.0536   1.0001
  12.000   1.7345   0.04232   0.03543  -0.1305   0.0455   1.0001
  13.000   1.7407   0.05253   0.04597  -0.1225   0.0403   1.0001
  14.000   1.7433   0.06485   0.05883  -0.1182   0.0365   1.0001
  15.000   1.7398   0.07909   0.07336  -0.1164   0.0334   1.0001
