  
       XFOIL         Version 6.97
  
 Calculated polar for: 000174                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3129   0.01702   0.00942  -0.2280   0.5248   0.1688
   3.000   1.4030   0.01767   0.00993  -0.2234   0.4899   0.1855
   4.000   1.4855   0.01874   0.01083  -0.2178   0.4577   0.2035
   5.000   1.5652   0.02012   0.01214  -0.2122   0.4268   0.2251
   6.000   1.6387   0.02203   0.01399  -0.2061   0.3985   0.2487
   7.000   1.7065   0.02435   0.01636  -0.1997   0.3719   0.2764
   8.000   1.7678   0.02727   0.01932  -0.1931   0.3475   0.3088
   9.000   1.8246   0.03086   0.02295  -0.1867   0.3249   0.3507
  10.000   1.8764   0.03509   0.02738  -0.1806   0.3043   0.4181
  11.000   1.9176   0.03957   0.03246  -0.1738   0.2856   1.0001
  12.000   1.9543   0.04568   0.03860  -0.1679   0.2681   1.0001
  13.000   1.9853   0.05270   0.04571  -0.1625   0.2519   1.0001
  14.000   2.0109   0.06059   0.05369  -0.1578   0.2370   1.0001
  15.000   2.0307   0.06936   0.06256  -0.1537   0.2230   1.0001
