  
       XFOIL         Version 6.97
  
 Calculated polar for: 000205                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3343   0.02017   0.01221  -0.2532   0.3721   0.1841
   3.000   1.4486   0.02091   0.01275  -0.2524   0.3459   0.1986
   4.000   1.5563   0.02195   0.01365  -0.2502   0.3229   0.2145
   5.000   1.6567   0.02330   0.01489  -0.2468   0.3027   0.2320
   6.000   1.7432   0.02505   0.01658  -0.2410   0.2849   0.2510
   7.000   1.8249   0.02721   0.01870  -0.2347   0.2688   0.2716
   8.000   1.9035   0.02978   0.02125  -0.2284   0.2537   0.2950
   9.000   1.9734   0.03262   0.02429  -0.2213   0.2407   0.3208
  10.000   2.0373   0.03625   0.02813  -0.2140   0.2286   0.3497
  11.000   2.0924   0.04081   0.03280  -0.2064   0.2176   0.3833
  12.000   2.1396   0.04617   0.03829  -0.1989   0.2069   0.4223
  13.000   2.1734   0.05298   0.04555  -0.1918   0.1976   0.4716
  14.000   2.2022   0.06096   0.05386  -0.1856   0.1890   0.5572
  15.000   2.2207   0.07017   0.06348  -0.1806   0.1806   1.0001
