  
       XFOIL         Version 6.97
  
 Calculated polar for: 000005                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0006   0.01218   0.00672  -0.2483   0.7789   0.2854
   3.000   1.0073   0.01957   0.01010  -0.2269   0.0645   0.2984
   4.000   1.0786   0.02238   0.01291  -0.2181   0.0391   0.3171
   5.000   1.1485   0.02585   0.01648  -0.2096   0.0312   0.3375
   6.000   1.2221   0.02989   0.02067  -0.2020   0.0268   0.3597
   7.000   1.3246   0.03446   0.02551  -0.1982   0.0237   0.3859
   8.000   1.4642   0.04092   0.03244  -0.2008   0.0210   0.4195
  12.000   1.2493   0.11321   0.10975  -0.1283   0.0329   0.4718
  13.000   1.1274   0.13238   0.12945  -0.1286   0.0330   0.4747
  15.000   0.9335   0.20580   0.20340  -0.1726   0.0294   0.4617
