  
       XFOIL         Version 6.97
  
 Calculated polar for: 000117                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0034   0.02334   0.01461  -0.1713   0.2222   0.1713
   3.000   1.1294   0.02358   0.01471  -0.1709   0.2131   0.1831
   4.000   1.2503   0.02461   0.01574  -0.1696   0.2046   0.1962
   5.000   1.3679   0.02585   0.01684  -0.1676   0.1972   0.2107
   6.000   1.4806   0.02719   0.01846  -0.1649   0.1900   0.2283
   7.000   1.5916   0.02902   0.02019  -0.1621   0.1837   0.2492
   8.000   1.6935   0.03093   0.02246  -0.1578   0.1777   0.2731
   9.000   1.7955   0.03330   0.02485  -0.1541   0.1723   0.3052
  10.000   1.8760   0.03635   0.02843  -0.1472   0.1671   0.3441
  11.000   1.9630   0.03908   0.03127  -0.1417   0.1626   0.4115
  12.000   1.9811   0.04425   0.03778  -0.1278   0.1586   1.0001
  13.000   1.9886   0.05126   0.04509  -0.1158   0.1550   1.0001
  14.000   2.0012   0.05981   0.05371  -0.1084   0.1515   1.0001
