  
       XFOIL         Version 6.97
  
 Calculated polar for: 000145                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0708   0.01877   0.01009  -0.1595   0.2897   0.2945
   3.000   1.2032   0.01939   0.01114  -0.1624   0.2788   0.4506
   4.000   1.3209   0.02027   0.01252  -0.1616   0.2685   0.6938
   5.000   1.4271   0.02181   0.01417  -0.1585   0.2590   0.7581
   6.000   1.5321   0.02346   0.01569  -0.1557   0.2503   0.8010
   7.000   1.6299   0.02474   0.01722  -0.1517   0.2419   0.8391
   8.000   1.7225   0.02650   0.01903  -0.1473   0.2343   0.8840
   9.000   1.8175   0.02815   0.02081  -0.1441   0.2266   0.9109
  10.000   1.8957   0.03043   0.02327  -0.1386   0.2196   0.9489
  11.000   1.9799   0.03295   0.02586  -0.1351   0.2128   1.0001
  12.000   2.0320   0.03736   0.03057  -0.1279   0.2066   1.0001
  13.000   2.0755   0.04206   0.03540  -0.1211   0.2007   1.0001
  14.000   2.0720   0.05165   0.04546  -0.1146   0.1952   1.0001
  15.000   2.0589   0.06532   0.05949  -0.1159   0.1893   1.0001
