  
       XFOIL         Version 6.97
  
 Calculated polar for: 000133                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3137   0.01690   0.00892  -0.2017   0.4040   0.4532
   3.000   1.4035   0.01707   0.00979  -0.1964   0.3891   1.0001
   4.000   1.5131   0.01835   0.01081  -0.1962   0.3744   1.0001
   5.000   1.6189   0.01976   0.01199  -0.1955   0.3599   1.0001
   6.000   1.7152   0.02109   0.01337  -0.1932   0.3464   1.0001
   7.000   1.8060   0.02282   0.01513  -0.1903   0.3334   1.0001
   8.000   1.8861   0.02481   0.01713  -0.1857   0.3214   1.0001
   9.000   1.9563   0.02705   0.01943  -0.1800   0.3094   1.0001
  10.000   1.9995   0.03008   0.02259  -0.1712   0.2926   1.0001
  11.000   2.0364   0.03441   0.02719  -0.1635   0.2777   1.0001
  12.000   2.0610   0.04066   0.03369  -0.1568   0.2622   1.0001
  13.000   2.0705   0.04972   0.04303  -0.1521   0.2463   1.0001
  14.000   2.0617   0.06253   0.05613  -0.1500   0.2298   1.0001
  15.000   2.0377   0.07834   0.07230  -0.1497   0.2149   1.0001
