  
       XFOIL         Version 6.97
  
 Calculated polar for: 000116                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.0898   0.02052   0.01175  -0.1437   0.3428   0.1274
   3.000   1.1974   0.02059   0.01176  -0.1419   0.3312   0.1410
   4.000   1.3035   0.02116   0.01221  -0.1400   0.3204   0.1569
   5.000   1.4047   0.02161   0.01267  -0.1373   0.3098   0.1763
   6.000   1.5036   0.02258   0.01373  -0.1346   0.2999   0.1986
   7.000   1.6001   0.02362   0.01474  -0.1317   0.2904   0.2270
   8.000   1.6859   0.02494   0.01636  -0.1274   0.2811   0.2629
   9.000   1.7731   0.02654   0.01808  -0.1239   0.2725   0.3240
  10.000   1.8290   0.02772   0.02023  -0.1152   0.2645   1.0001
  11.000   1.8909   0.03039   0.02289  -0.1088   0.2568   1.0001
  12.000   1.9300   0.03386   0.02659  -0.1006   0.2492   1.0001
  13.000   1.9640   0.03866   0.03156  -0.0941   0.2420   1.0001
  14.000   1.9773   0.04553   0.03871  -0.0889   0.2345   1.0001
  15.000   1.9617   0.05715   0.05074  -0.0870   0.2271   1.0001
