  
       XFOIL         Version 6.97
  
 Calculated polar for: 000106                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.4369   0.01479   0.00742  -0.2933   0.6750   0.2159
   3.000   1.5475   0.01527   0.00809  -0.2943   0.6622   0.2618
   4.000   1.6555   0.01575   0.00893  -0.2949   0.6470   0.3265
   5.000   1.7483   0.01515   0.00923  -0.2917   0.6134   1.0001
   6.000   1.8170   0.01613   0.01022  -0.2837   0.5519   1.0001
   8.000   1.6341   0.04527   0.03692  -0.2295   0.0583   1.0001
   9.000   1.6272   0.05794   0.04994  -0.2198   0.0404   1.0001
  10.000   1.6068   0.07322   0.06560  -0.2109   0.0330   1.0001
  11.000   1.6207   0.08443   0.07714  -0.2048   0.0283   1.0001
  12.000   1.6559   0.09023   0.08306  -0.1955   0.0243   1.0001
  13.000   1.7287   0.09223   0.08546  -0.1881   0.0207   1.0001
