  
       XFOIL         Version 6.97
  
 Calculated polar for: 000290                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   0.7356   0.01762   0.01055  -0.0635   0.3514   0.7741
   3.000   0.8494   0.01839   0.01111  -0.0631   0.3392   0.7892
   5.000   1.0854   0.01979   0.01254  -0.0658   0.3170   0.8127
   6.000   1.2018   0.02074   0.01334  -0.0671   0.3063   0.8243
   7.000   1.3150   0.02183   0.01461  -0.0684   0.2957   0.8369
   8.000   1.4189   0.02323   0.01611  -0.0681   0.2859   0.8494
   9.000   1.5241   0.02459   0.01748  -0.0683   0.2763   0.8618
  10.000   1.6145   0.02666   0.01985  -0.0671   0.2667   0.8767
  11.000   1.6990   0.02898   0.02230  -0.0655   0.2580   0.8920
  12.000   1.7516   0.03190   0.02549  -0.0604   0.2493   0.9117
  13.000   1.7712   0.03817   0.03219  -0.0569   0.2409   0.9364
  14.000   1.8100   0.04381   0.03792  -0.0562   0.2326   1.0001
  15.000   1.7705   0.06155   0.05625  -0.0645   0.2227   1.0001
