  
       XFOIL         Version 6.97
  
 Calculated polar for: 000195                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.1987   0.01591   0.00835  -0.2064   0.5212   0.1743
   3.000   1.3119   0.01609   0.00847  -0.2057   0.4962   0.1922
   4.000   1.4225   0.01654   0.00894  -0.2045   0.4708   0.2120
   5.000   1.5303   0.01721   0.00958  -0.2030   0.4452   0.2347
   6.000   1.6345   0.01818   0.01045  -0.2010   0.4195   0.2611
   7.000   1.7335   0.01924   0.01165  -0.1985   0.3934   0.2901
   8.000   1.8248   0.02067   0.01316  -0.1949   0.3668   0.3248
   9.000   1.9040   0.02266   0.01523  -0.1899   0.3407   0.3660
  10.000   1.9614   0.02538   0.01820  -0.1823   0.3150   0.4196
  11.000   2.0029   0.02920   0.02256  -0.1743   0.2904   1.0001
  12.000   2.0376   0.03515   0.02861  -0.1677   0.2660   1.0001
  13.000   2.0556   0.04333   0.03687  -0.1616   0.2427   1.0001
  14.000   2.0622   0.05353   0.04721  -0.1567   0.2211   1.0001
  15.000   2.0603   0.06580   0.05969  -0.1535   0.2005   1.0001
