  
       XFOIL         Version 6.97
  
 Calculated polar for: 000281                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   3.000   0.3359   0.02037   0.01134  -0.0934   0.1222   0.2354
   4.000   0.3947   0.02270   0.01327  -0.0844   0.0713   0.2453
   5.000   0.4645   0.02482   0.01536  -0.0771   0.0525   0.2559
   6.000   0.5488   0.02668   0.01713  -0.0714   0.0420   0.2681
   7.000   0.6518   0.02834   0.01884  -0.0679   0.0345   0.2831
   8.000   0.7788   0.03065   0.02123  -0.0675   0.0297   0.3007
  11.000   0.7750   0.08154   0.07678  -0.0277   0.0391   0.3277
  12.000   0.6548   0.10365   0.09935  -0.0243   0.0389   0.3272
  13.000   0.5667   0.13224   0.12806  -0.0374   0.0382   0.3265
  14.000   0.5166   0.15237   0.14820  -0.0470   0.0352   0.3287
