  
       XFOIL         Version 6.97
  
 Calculated polar for: 000157                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3975   0.01601   0.00930  -0.2730   0.6726   0.2155
   3.000   1.5086   0.01607   0.00930  -0.2719   0.6479   0.2381
   4.000   1.6075   0.01654   0.00983  -0.2688   0.6192   0.2621
   5.000   1.6999   0.01725   0.01052  -0.2644   0.5873   0.2893
   6.000   1.7669   0.01858   0.01189  -0.2557   0.5508   0.3175
   7.000   1.8245   0.02077   0.01410  -0.2463   0.5096   0.3484
   8.000   1.8689   0.02421   0.01753  -0.2359   0.4635   0.3840
   9.000   1.9008   0.02918   0.02249  -0.2252   0.4126   0.4263
  10.000   1.9231   0.03567   0.02902  -0.2149   0.3618   0.4859
  11.000   1.9358   0.04328   0.03696  -0.2049   0.3150   1.0001
  12.000   1.9493   0.05234   0.04590  -0.1966   0.2746   1.0001
  13.000   1.9596   0.06232   0.05582  -0.1894   0.2408   1.0001
  14.000   1.9696   0.07287   0.06638  -0.1835   0.2128   1.0001
  15.000   1.9787   0.08389   0.07749  -0.1787   0.1899   1.0001
