  
       XFOIL         Version 6.97
  
 Calculated polar for: 000170                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.100     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3030   0.01572   0.00917  -0.2763   0.7099   0.5642
   3.000   1.4205   0.01618   0.00976  -0.2786   0.6994   0.5957
   4.000   1.5268   0.01696   0.01087  -0.2790   0.6871   0.6277
   5.000   1.6294   0.01711   0.01130  -0.2779   0.6662   0.6618
   6.000   1.7225   0.01711   0.01156  -0.2746   0.6378   0.7003
   7.000   1.7681   0.01824   0.01306  -0.2624   0.5972   0.7418
   8.000   1.7624   0.02297   0.01789  -0.2434   0.5074   0.7979
  10.000   1.5403   0.06047   0.05322  -0.1964   0.0812   1.0001
  11.000   1.5345   0.07361   0.06643  -0.1889   0.0555   1.0001
  12.000   1.5431   0.08530   0.07836  -0.1831   0.0451   1.0001
  13.000   1.5632   0.09530   0.08852  -0.1783   0.0369   1.0001
  14.000   1.5953   0.10366   0.09704  -0.1750   0.0299   1.0001
  15.000   1.6334   0.11105   0.10477  -0.1720   0.0258   1.0001
