  
       XFOIL         Version 6.97
  
 Calculated polar for: 000258                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.040     Re =     0.300 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
   2.000   1.3657   0.01399   0.00620  -0.2589   0.5856   0.2273
   3.000   1.4767   0.01455   0.00690  -0.2592   0.5628   0.2982
   4.000   1.5833   0.01468   0.00788  -0.2588   0.5421   1.0001
   5.000   1.6869   0.01574   0.00897  -0.2576   0.5219   1.0001
   6.000   1.7882   0.01693   0.01027  -0.2562   0.5023   1.0001
   7.000   1.8833   0.01813   0.01156  -0.2535   0.4783   1.0001
   8.000   1.9617   0.01941   0.01306  -0.2476   0.4460   1.0001
   9.000   2.0159   0.02123   0.01517  -0.2372   0.4066   1.0001
  10.000   2.0465   0.02473   0.01874  -0.2239   0.3440   1.0001
  11.000   2.0219   0.03385   0.02737  -0.2059   0.2195   1.0001
  12.000   1.9384   0.05238   0.04532  -0.1894   0.0977   1.0001
  13.000   1.8944   0.07063   0.06378  -0.1827   0.0656   1.0001
  14.000   1.8607   0.08923   0.08277  -0.1797   0.0525   1.0001
  15.000   1.8360   0.10725   0.10117  -0.1791   0.0436   1.0001
